COUNTRY,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes,Lookup Column Index,Urbanization%,Population,Region,OECD_Flag,YearPopulation
ARE,AIREMISSION,CO2,MLN_TONNE,A,2006,115.02,,50,82.648,5242032,Western Asia,0,40877904739
ARE,AIREMISSION,CO2,TONNE_CAP,A,2006,22.24,,50,82.648,5242032,Western Asia,0,40877904739
ARE,AIREMISSION,CO2,MLN_TONNE,A,2007,124.15,,51,83.019,6044067,Western Asia,0,41293649052
ARE,AIREMISSION,CO2,TONNE_CAP,A,2007,20.66,,51,83.019,6044067,Western Asia,0,41293649052
ARE,AIREMISSION,CO2,MLN_TONNE,A,2008,146.48,,52,83.377,6894278,Western Asia,0,41720996447
ARE,AIREMISSION,CO2,TONNE_CAP,A,2008,21.23,,52,83.377,6894278,Western Asia,0,41720996447
ARE,AIREMISSION,CO2,MLN_TONNE,A,2009,147,,53,83.723,7666393,Western Asia,0,42142368880
ARE,AIREMISSION,CO2,TONNE_CAP,A,2009,19.08,,53,83.723,7666393,Western Asia,0,42142368880
ARE,AIREMISSION,CO2,MLN_TONNE,A,2010,151.75,,54,84.055,8270684,Western Asia,0,42565925855
ARE,AIREMISSION,CO2,TONNE_CAP,A,2010,18.22,,54,84.055,8270684,Western Asia,0,42565925855
ARE,AIREMISSION,CO2,MLN_TONNE,A,2011,159.14,,55,84.375,8672475,Western Asia,0,42948376267
ARE,AIREMISSION,CO2,TONNE_CAP,A,2011,18.22,,55,84.375,8672475,Western Asia,0,42948376267
ARE,AIREMISSION,CO2,MLN_TONNE,A,2012,169.9,,56,84.684,8900453,Western Asia,0,43373878608
ARE,AIREMISSION,CO2,TONNE_CAP,A,2012,18.98,,56,84.684,8900453,Western Asia,0,43373878608
ARE,AIREMISSION,CO2,MLN_TONNE,A,2013,173.47,,57,84.981,9006263,Western Asia,0,43366348352
ARE,AIREMISSION,CO2,TONNE_CAP,A,2013,19.19,,57,84.981,9006263,Western Asia,0,43366348352
ARE,AIREMISSION,CO2,MLN_TONNE,A,2014,175.43,,58,85.266,9070867,Western Asia,0,43566240338
ARE,AIREMISSION,CO2,TONNE_CAP,A,2014,19.31,,58,85.266,9070867,Western Asia,0,43566240338
ARG,AIREMISSION,CO2,MLN_TONNE,A,1971,82.49,,15,79.321,24366439,South America,0,14421259454
ARG,AIREMISSION,CO2,TONNE_CAP,A,1971,3.39,,15,79.321,24366439,South America,0,14421259454
ARG,AIREMISSION,CO2,MLN_TONNE,A,1972,83.54,,16,79.743,24782949,South America,0,14718725058
ARG,AIREMISSION,CO2,TONNE_CAP,A,1972,3.37,,16,79.743,24782949,South America,0,14718725058
ARG,AIREMISSION,CO2,MLN_TONNE,A,1973,87.32,,17,80.158,25213388,South America,0,15012942684
ARG,AIREMISSION,CO2,TONNE_CAP,A,1973,3.46,,17,80.158,25213388,South America,0,15012942684
ARG,AIREMISSION,CO2,MLN_TONNE,A,1974,87.32,,18,80.567,25644506,South America,0,15309438808
ARG,AIREMISSION,CO2,TONNE_CAP,A,1974,3.4,,18,80.567,25644506,South America,0,15309438808
ARG,AIREMISSION,CO2,MLN_TONNE,A,1975,85.2,,19,80.969,26066975,South America,0,15598795932
ARG,AIREMISSION,CO2,TONNE_CAP,A,1975,3.27,,19,80.969,26066975,South America,0,15598795932
ARG,AIREMISSION,CO2,MLN_TONNE,A,1976,89.33,,20,81.366,26477152,South America,0,15879745976
ARG,AIREMISSION,CO2,TONNE_CAP,A,1976,3.37,,20,81.366,26477152,South America,0,15879745976
ARG,AIREMISSION,CO2,MLN_TONNE,A,1977,93,,21,81.755,26878565,South America,0,16159576388
ARG,AIREMISSION,CO2,TONNE_CAP,A,1977,3.46,,21,81.755,26878565,South America,0,16159576388
ARG,AIREMISSION,CO2,MLN_TONNE,A,1978,92.33,,22,82.139,27277741,South America,0,16444120936
ARG,AIREMISSION,CO2,TONNE_CAP,A,1978,3.38,,22,82.139,27277741,South America,0,16444120936
ARG,AIREMISSION,CO2,MLN_TONNE,A,1979,97.45,,23,82.516,27684534,South America,0,16736164414
ARG,AIREMISSION,CO2,TONNE_CAP,A,1979,3.52,,23,82.516,27684534,South America,0,16736164414
ARG,AIREMISSION,CO2,MLN_TONNE,A,1980,95.17,,24,82.887,28105888,South America,0,17031024334
ARG,AIREMISSION,CO2,TONNE_CAP,A,1980,3.39,,24,82.887,28105888,South America,0,17031024334
ARG,AIREMISSION,CO2,MLN_TONNE,A,1981,93.97,,25,83.313,28543364,South America,0,17334569108
ARG,AIREMISSION,CO2,TONNE_CAP,A,1981,3.29,,25,83.313,28543364,South America,0,17334569108
ARG,AIREMISSION,CO2,MLN_TONNE,A,1982,92.48,,26,83.759,28993987,South America,0,17648170726
ARG,AIREMISSION,CO2,TONNE_CAP,A,1982,3.19,,26,83.759,28993987,South America,0,17648170726
ARG,AIREMISSION,CO2,MLN_TONNE,A,1983,94.72,,27,84.194,29454738,South America,0,17964413282
ARG,AIREMISSION,CO2,TONNE_CAP,A,1983,3.22,,27,84.194,29454738,South America,0,17964413282
ARG,AIREMISSION,CO2,MLN_TONNE,A,1984,93.17,,28,84.621,29920904,South America,0,18278874444
ARG,AIREMISSION,CO2,TONNE_CAP,A,1984,3.11,,28,84.621,29920904,South America,0,18278874444
ARG,AIREMISSION,CO2,MLN_TONNE,A,1985,87.75,,29,85.038,30388783,South America,0,18603268476
ARG,AIREMISSION,CO2,TONNE_CAP,A,1985,2.89,,29,85.038,30388783,South America,0,18603268476
ARG,AIREMISSION,CO2,MLN_TONNE,A,1986,96.45,,30,85.445,30857244,South America,0,18937980438
ARG,AIREMISSION,CO2,TONNE_CAP,A,1986,3.13,,30,85.445,30857244,South America,0,18937980438
ARG,AIREMISSION,CO2,MLN_TONNE,A,1987,101.13,,31,85.843,31326473,South America,0,19277132504
ARG,AIREMISSION,CO2,TONNE_CAP,A,1987,3.23,,31,85.843,31326473,South America,0,19277132504
ARG,AIREMISSION,CO2,MLN_TONNE,A,1988,106.57,,32,86.233,31795517,South America,0,19619779702
ARG,AIREMISSION,CO2,TONNE_CAP,A,1988,3.35,,32,86.233,31795517,South America,0,19619779702
ARG,AIREMISSION,CO2,MLN_TONNE,A,1989,104.69,,33,86.613,32263561,South America,0,19963011390
ARG,AIREMISSION,CO2,TONNE_CAP,A,1989,3.24,,33,86.613,32263561,South America,0,19963011390
ARG,AIREMISSION,CO2,MLN_TONNE,A,1990,99.38,,34,86.984,32729739,South America,0,33411082420
ARG,AIREMISSION,CO2,TONNE_CAP,A,1990,3.04,,34,86.984,32729739,South America,0,33411082420
ARG,AIREMISSION,CO2,MLN_TONNE,A,1991,104.76,,35,87.328,33193918,South America,0,33724183392
ARG,AIREMISSION,CO2,TONNE_CAP,A,1991,3.16,,35,87.328,33193918,South America,0,33724183392
ARG,AIREMISSION,CO2,MLN_TONNE,A,1992,106.57,,36,87.542,33655151,South America,0,34173602608
ARG,AIREMISSION,CO2,TONNE_CAP,A,1992,3.17,,36,87.542,33655151,South America,0,34173602608
ARG,AIREMISSION,CO2,MLN_TONNE,A,1993,107.32,,37,87.752,34110917,South America,0,34610744380
ARG,AIREMISSION,CO2,TONNE_CAP,A,1993,3.15,,37,87.752,34110917,South America,0,34610744380
ARG,AIREMISSION,CO2,MLN_TONNE,A,1994,114.9,,38,87.96,34558115,South America,0,39460927932
ARG,AIREMISSION,CO2,TONNE_CAP,A,1994,3.32,,38,87.96,34558115,South America,0,39460927932
ARG,AIREMISSION,CO2,MLN_TONNE,A,1995,117.29,,39,88.164,34994814,South America,0,35091624020
ARG,AIREMISSION,CO2,TONNE_CAP,A,1995,3.35,,39,88.164,34994814,South America,0,35091624020
ARG,AIREMISSION,CO2,MLN_TONNE,A,1996,124.82,,40,88.366,35419682,South America,0,35561204564
ARG,AIREMISSION,CO2,TONNE_CAP,A,1996,3.52,,40,88.366,35419682,South America,0,35561204564
ARG,AIREMISSION,CO2,MLN_TONNE,A,1997,130.8,,41,88.564,35833969,South America,0,35915793910
ARG,AIREMISSION,CO2,TONNE_CAP,A,1997,3.65,,41,88.564,35833969,South America,0,35915793910
ARG,AIREMISSION,CO2,MLN_TONNE,A,1998,135.36,,42,88.759,36241590,South America,0,36319928446
ARG,AIREMISSION,CO2,TONNE_CAP,A,1998,3.73,,42,88.759,36241590,South America,0,36319928446
ARG,AIREMISSION,CO2,MLN_TONNE,A,1999,139.3,,43,88.952,36648068,South America,0,36719971326
ARG,AIREMISSION,CO2,TONNE_CAP,A,1999,3.8,,43,88.952,36648068,South America,0,36719971326
ARG,AIREMISSION,CO2,MLN_TONNE,A,2000,139.32,,44,89.142,37057452,South America,0,39809392234
ARG,AIREMISSION,CO2,TONNE_CAP,A,2000,3.76,,44,89.142,37057452,South America,0,39809392234
ARG,AIREMISSION,CO2,MLN_TONNE,A,2001,128.82,,45,89.329,37471509,South America,0,37531940642
ARG,AIREMISSION,CO2,TONNE_CAP,A,2001,3.44,,45,89.329,37471509,South America,0,37531940642
ARG,AIREMISSION,CO2,MLN_TONNE,A,2002,121.61,,46,89.519,37889370,South America,0,37926051694
ARG,AIREMISSION,CO2,TONNE_CAP,A,2002,3.21,,46,89.519,37889370,South America,0,37926051694
ARG,AIREMISSION,CO2,MLN_TONNE,A,2003,130.81,,47,89.71,38309379,South America,0,38388201606
ARG,AIREMISSION,CO2,TONNE_CAP,A,2003,3.41,,47,89.71,38309379,South America,0,38388201606
ARG,AIREMISSION,CO2,MLN_TONNE,A,2004,146.53,,48,89.899,38728696,South America,0,38873823360
ARG,AIREMISSION,CO2,TONNE_CAP,A,2004,3.78,,48,89.899,38728696,South America,0,38873823360
ARG,AIREMISSION,CO2,MLN_TONNE,A,2005,149.43,,49,90.084,39145488,South America,0,41937926754
ARG,AIREMISSION,CO2,TONNE_CAP,A,2005,3.82,,49,90.084,39145488,South America,0,41937926754
ARG,AIREMISSION,CO2,MLN_TONNE,A,2006,158.71,,50,90.266,39558890,South America,0,40877904739
ARG,AIREMISSION,CO2,TONNE_CAP,A,2006,4.01,,50,90.266,39558890,South America,0,40877904739
ARG,AIREMISSION,CO2,MLN_TONNE,A,2007,165.57,,51,90.445,39970224,South America,0,41293649052
ARG,AIREMISSION,CO2,TONNE_CAP,A,2007,4.14,,51,90.445,39970224,South America,0,41293649052
ARG,AIREMISSION,CO2,MLN_TONNE,A,2008,176.65,,52,90.622,40382389,South America,0,41720996447
ARG,AIREMISSION,CO2,TONNE_CAP,A,2008,4.37,,52,90.622,40382389,South America,0,41720996447
ARG,AIREMISSION,CO2,MLN_TONNE,A,2009,168.87,,53,90.795,40799407,South America,0,42142368880
ARG,AIREMISSION,CO2,TONNE_CAP,A,2009,4.14,,53,90.795,40799407,South America,0,42142368880
ARG,AIREMISSION,CO2,MLN_TONNE,A,2010,173.72,,54,90.966,41223889,South America,0,42565925855
ARG,AIREMISSION,CO2,TONNE_CAP,A,2010,4.21,,54,90.966,41223889,South America,0,42565925855
ARG,AIREMISSION,CO2,MLN_TONNE,A,2011,181.18,,55,91.133,41656879,South America,0,42948376267
ARG,AIREMISSION,CO2,TONNE_CAP,A,2011,4.35,,55,91.133,41656879,South America,0,42948376267
ARG,AIREMISSION,CO2,MLN_TONNE,A,2012,185.59,,56,91.295,42096739,South America,0,43373878608
ARG,AIREMISSION,CO2,TONNE_CAP,A,2012,4.41,,56,91.295,42096739,South America,0,43373878608
ARG,AIREMISSION,CO2,MLN_TONNE,A,2013,180.79,,57,91.452,42539925,South America,0,43366348352
ARG,AIREMISSION,CO2,TONNE_CAP,A,2013,4.25,,57,91.452,42539925,South America,0,43366348352
ARG,AIREMISSION,CO2,MLN_TONNE,A,2014,192.41,,58,91.604,42981515,South America,0,43566240338
ARG,AIREMISSION,CO2,TONNE_CAP,A,2014,4.48,,58,91.604,42981515,South America,0,43566240338
ARM,AIREMISSION,CO2,MLN_TONNE,A,1990,19.84,,34,67.421,3538165,Western Asia,0,33411082420
ARM,AIREMISSION,CO2,TONNE_CAP,A,1990,5.6,,34,67.421,3538165,Western Asia,0,33411082420
ARM,AIREMISSION,CO2,MLN_TONNE,A,1991,20.68,,35,67.15,3505251,Western Asia,0,33724183392
ARM,AIREMISSION,CO2,TONNE_CAP,A,1991,5.89,,35,67.15,3505251,Western Asia,0,33724183392
ARM,AIREMISSION,CO2,MLN_TONNE,A,1992,10.65,,36,66.878,3442810,Western Asia,0,34173602608
ARM,AIREMISSION,CO2,TONNE_CAP,A,1992,3.09,,36,66.878,3442810,Western Asia,0,34173602608
ARM,AIREMISSION,CO2,MLN_TONNE,A,1993,4.92,,37,66.606,3363098,Western Asia,0,34610744380
ARM,AIREMISSION,CO2,TONNE_CAP,A,1993,1.46,,37,66.606,3363098,Western Asia,0,34610744380
ARM,AIREMISSION,CO2,MLN_TONNE,A,1994,2.68,,38,66.332,3283660,Western Asia,0,39460927932
ARM,AIREMISSION,CO2,TONNE_CAP,A,1994,0.81,,38,66.332,3283660,Western Asia,0,39460927932
ARM,AIREMISSION,CO2,MLN_TONNE,A,1995,3.37,,39,66.057,3217342,Western Asia,0,35091624020
ARM,AIREMISSION,CO2,TONNE_CAP,A,1995,1.04,,39,66.057,3217342,Western Asia,0,35091624020
ARM,AIREMISSION,CO2,MLN_TONNE,A,1996,2.4,,40,65.781,3168215,Western Asia,0,35561204564
ARM,AIREMISSION,CO2,TONNE_CAP,A,1996,0.76,,40,65.781,3168215,Western Asia,0,35561204564
ARM,AIREMISSION,CO2,MLN_TONNE,A,1997,3.16,,41,65.504,3133086,Western Asia,0,35915793910
ARM,AIREMISSION,CO2,TONNE_CAP,A,1997,1.01,,41,65.504,3133086,Western Asia,0,35915793910
ARM,AIREMISSION,CO2,MLN_TONNE,A,1998,3.28,,42,65.226,3108684,Western Asia,0,36319928446
ARM,AIREMISSION,CO2,TONNE_CAP,A,1998,1.05,,42,65.226,3108684,Western Asia,0,36319928446
ARM,AIREMISSION,CO2,MLN_TONNE,A,1999,2.93,,43,64.947,3089017,Western Asia,0,36719971326
ARM,AIREMISSION,CO2,TONNE_CAP,A,1999,0.95,,43,64.947,3089017,Western Asia,0,36719971326
ARM,AIREMISSION,CO2,MLN_TONNE,A,2000,3.42,,44,64.666,3069588,Western Asia,0,39809392234
ARM,AIREMISSION,CO2,TONNE_CAP,A,2000,1.11,,44,64.666,3069588,Western Asia,0,39809392234
ARM,AIREMISSION,CO2,MLN_TONNE,A,2001,3.46,,45,64.385,3050655,Western Asia,0,37531940642
ARM,AIREMISSION,CO2,TONNE_CAP,A,2001,1.13,,45,64.385,3050655,Western Asia,0,37531940642
ARM,AIREMISSION,CO2,MLN_TONNE,A,2002,2.91,,46,64.283,3033897,Western Asia,0,37926051694
ARM,AIREMISSION,CO2,TONNE_CAP,A,2002,0.95,,46,64.283,3033897,Western Asia,0,37926051694
ARM,AIREMISSION,CO2,MLN_TONNE,A,2003,3.27,,47,64.25,3017806,Western Asia,0,38388201606
ARM,AIREMISSION,CO2,TONNE_CAP,A,2003,1.08,,47,64.25,3017806,Western Asia,0,38388201606
ARM,AIREMISSION,CO2,MLN_TONNE,A,2004,3.46,,48,64.217,3000612,Western Asia,0,38873823360
ARM,AIREMISSION,CO2,TONNE_CAP,A,2004,1.15,,48,64.217,3000612,Western Asia,0,38873823360
ARM,AIREMISSION,CO2,MLN_TONNE,A,2005,4.13,,49,64.184,2981259,Western Asia,0,41937926754
ARM,AIREMISSION,CO2,TONNE_CAP,A,2005,1.37,,49,64.184,2981259,Western Asia,0,41937926754
ARM,AIREMISSION,CO2,MLN_TONNE,A,2006,4.15,,50,64.15,2958500,Western Asia,0,40877904739
ARM,AIREMISSION,CO2,TONNE_CAP,A,2006,1.38,,50,64.15,2958500,Western Asia,0,40877904739
ARM,AIREMISSION,CO2,MLN_TONNE,A,2007,4.8,,51,64.117,2933056,Western Asia,0,41293649052
ARM,AIREMISSION,CO2,TONNE_CAP,A,2007,1.61,,51,64.117,2933056,Western Asia,0,41293649052
ARM,AIREMISSION,CO2,MLN_TONNE,A,2008,5.27,,52,63.997,2908220,Western Asia,0,41720996447
ARM,AIREMISSION,CO2,TONNE_CAP,A,2008,1.77,,52,63.997,2908220,Western Asia,0,41720996447
ARM,AIREMISSION,CO2,MLN_TONNE,A,2009,4.27,,53,63.789,2888584,Western Asia,0,42142368880
ARM,AIREMISSION,CO2,TONNE_CAP,A,2009,1.44,,53,63.789,2888584,Western Asia,0,42142368880
ARM,AIREMISSION,CO2,MLN_TONNE,A,2010,4.05,,54,63.58,2877311,Western Asia,0,42565925855
ARM,AIREMISSION,CO2,TONNE_CAP,A,2010,1.37,,54,63.58,2877311,Western Asia,0,42565925855
ARM,AIREMISSION,CO2,MLN_TONNE,A,2011,4.67,,55,63.371,2875581,Western Asia,0,42948376267
ARM,AIREMISSION,CO2,TONNE_CAP,A,2011,1.57,,55,63.371,2875581,Western Asia,0,42948376267
ARM,AIREMISSION,CO2,MLN_TONNE,A,2012,5.44,,56,63.161,2881922,Western Asia,0,43373878608
ARM,AIREMISSION,CO2,TONNE_CAP,A,2012,1.83,,56,63.161,2881922,Western Asia,0,43373878608
ARM,AIREMISSION,CO2,MLN_TONNE,A,2013,5.24,,57,62.975,2893509,Western Asia,0,43366348352
ARM,AIREMISSION,CO2,TONNE_CAP,A,2013,1.75,,57,62.975,2893509,Western Asia,0,43366348352
ARM,AIREMISSION,CO2,MLN_TONNE,A,2014,5.22,,58,62.812,2906220,Western Asia,0,43566240338
ARM,AIREMISSION,CO2,TONNE_CAP,A,2014,1.74,,58,62.812,2906220,Western Asia,0,43566240338
AUS,AIREMISSION,CO2,MLN_TONNE,A,1960,88.45,,4,81.529,10276477,Australia and New Zealand,1,1269441358
AUS,AIREMISSION,CO2,TONNE_CAP,A,1960,8.51,,4,81.529,10276477,Australia and New Zealand,1,1269441358
AUS,AIREMISSION,CO2,MLN_TONNE,A,1961,91.88,,5,81.941,10483000,Australia and New Zealand,1,1288419918
AUS,AIREMISSION,CO2,TONNE_CAP,A,1961,8.63,,5,81.941,10483000,Australia and New Zealand,1,1288419918
AUS,AIREMISSION,CO2,MLN_TONNE,A,1962,95.01,,6,82.337,10742000,Australia and New Zealand,1,1304497144
AUS,AIREMISSION,CO2,TONNE_CAP,A,1962,8.76,,6,82.337,10742000,Australia and New Zealand,1,1304497144
AUS,AIREMISSION,CO2,MLN_TONNE,A,1963,100.64,,7,82.727,10950000,Australia and New Zealand,1,1320573320
AUS,AIREMISSION,CO2,TONNE_CAP,A,1963,9.1,,7,82.727,10950000,Australia and New Zealand,1,1320573320
AUS,AIREMISSION,CO2,MLN_TONNE,A,1964,105.98,,8,83.11,11167000,Australia and New Zealand,1,1336604028
AUS,AIREMISSION,CO2,TONNE_CAP,A,1964,9.4,,8,83.11,11167000,Australia and New Zealand,1,1336604028
AUS,AIREMISSION,CO2,MLN_TONNE,A,1965,111.96,,9,83.485,11388000,Australia and New Zealand,1,1372231800
AUS,AIREMISSION,CO2,TONNE_CAP,A,1965,9.73,,9,83.485,11388000,Australia and New Zealand,1,1372231800
AUS,AIREMISSION,CO2,MLN_TONNE,A,1966,116.62,,10,83.855,11651000,Australia and New Zealand,1,1386678686
AUS,AIREMISSION,CO2,TONNE_CAP,A,1966,9.96,,10,83.855,11651000,Australia and New Zealand,1,1386678686
AUS,AIREMISSION,CO2,MLN_TONNE,A,1967,123.21,,11,84.217,11799000,Australia and New Zealand,1,1400280812
AUS,AIREMISSION,CO2,TONNE_CAP,A,1967,10.34,,11,84.217,11799000,Australia and New Zealand,1,1400280812
AUS,AIREMISSION,CO2,MLN_TONNE,A,1968,130.18,,12,84.573,12009000,Australia and New Zealand,1,1412152524
AUS,AIREMISSION,CO2,TONNE_CAP,A,1968,10.72,,12,84.573,12009000,Australia and New Zealand,1,1412152524
AUS,AIREMISSION,CO2,MLN_TONNE,A,1969,136.43,,13,84.922,12263000,Australia and New Zealand,1,1427558000
AUS,AIREMISSION,CO2,TONNE_CAP,A,1969,11,,13,84.922,12263000,Australia and New Zealand,1,1427558000
AUS,AIREMISSION,CO2,MLN_TONNE,A,1970,141.63,,14,85.265,12507000,Australia and New Zealand,1,1441055408
AUS,AIREMISSION,CO2,TONNE_CAP,A,1970,11.18,,14,85.265,12507000,Australia and New Zealand,1,1441055408
AUS,AIREMISSION,CO2,MLN_TONNE,A,1971,143.36,,15,85.6,12937000,Australia and New Zealand,1,1657831198
AUS,AIREMISSION,CO2,TONNE_CAP,A,1971,10.86,,15,85.6,12937000,Australia and New Zealand,1,1657831198
AUS,AIREMISSION,CO2,MLN_TONNE,A,1972,148.41,,16,85.681,13177000,Australia and New Zealand,1,1677848534
AUS,AIREMISSION,CO2,TONNE_CAP,A,1972,11.07,,16,85.681,13177000,Australia and New Zealand,1,1677848534
AUS,AIREMISSION,CO2,MLN_TONNE,A,1973,157.72,,17,85.761,13380000,Australia and New Zealand,1,1696192528
AUS,AIREMISSION,CO2,TONNE_CAP,A,1973,11.59,,17,85.761,13380000,Australia and New Zealand,1,1696192528
AUS,AIREMISSION,CO2,MLN_TONNE,A,1974,172.53,,18,85.841,13723000,Australia and New Zealand,1,1716840776
AUS,AIREMISSION,CO2,TONNE_CAP,A,1974,12.47,,18,85.841,13723000,Australia and New Zealand,1,1716840776
AUS,AIREMISSION,CO2,MLN_TONNE,A,1975,179.45,,19,85.921,13893000,Australia and New Zealand,1,1736538050
AUS,AIREMISSION,CO2,TONNE_CAP,A,1975,12.85,,19,85.921,13893000,Australia and New Zealand,1,1736538050
AUS,AIREMISSION,CO2,MLN_TONNE,A,1976,181.88,,20,86,14033000,Australia and New Zealand,1,1753208242
AUS,AIREMISSION,CO2,TONNE_CAP,A,1976,12.89,,20,86,14033000,Australia and New Zealand,1,1753208242
AUS,AIREMISSION,CO2,MLN_TONNE,A,1977,195.91,,21,85.94,14192000,Australia and New Zealand,1,1770239026
AUS,AIREMISSION,CO2,TONNE_CAP,A,1977,13.72,,21,85.94,14192000,Australia and New Zealand,1,1770239026
AUS,AIREMISSION,CO2,MLN_TONNE,A,1978,191.09,,22,85.881,14358000,Australia and New Zealand,1,1787216930
AUS,AIREMISSION,CO2,TONNE_CAP,A,1978,13.24,,22,85.881,14358000,Australia and New Zealand,1,1787216930
AUS,AIREMISSION,CO2,MLN_TONNE,A,1979,197.38,,23,85.821,14514000,Australia and New Zealand,1,1804323228
AUS,AIREMISSION,CO2,TONNE_CAP,A,1979,13.52,,23,85.821,14514000,Australia and New Zealand,1,1804323228
AUS,AIREMISSION,CO2,MLN_TONNE,A,1980,206.74,,24,85.76,14692000,Australia and New Zealand,1,1821159308
AUS,AIREMISSION,CO2,TONNE_CAP,A,1980,13.96,,24,85.76,14692000,Australia and New Zealand,1,1821159308
AUS,AIREMISSION,CO2,MLN_TONNE,A,1981,207.37,,25,85.7,14927000,Australia and New Zealand,1,1837902548
AUS,AIREMISSION,CO2,TONNE_CAP,A,1981,13.78,,25,85.7,14927000,Australia and New Zealand,1,1837902548
AUS,AIREMISSION,CO2,MLN_TONNE,A,1982,213.69,,26,85.64,15178000,Australia and New Zealand,1,1853873280
AUS,AIREMISSION,CO2,TONNE_CAP,A,1982,13.98,,26,85.64,15178000,Australia and New Zealand,1,1853873280
AUS,AIREMISSION,CO2,MLN_TONNE,A,1983,201.78,,27,85.58,15369000,Australia and New Zealand,1,1869002898
AUS,AIREMISSION,CO2,TONNE_CAP,A,1983,13.03,,27,85.58,15369000,Australia and New Zealand,1,1869002898
AUS,AIREMISSION,CO2,MLN_TONNE,A,1984,208.06,,28,85.52,15544000,Australia and New Zealand,1,1883331628
AUS,AIREMISSION,CO2,TONNE_CAP,A,1984,13.27,,28,85.52,15544000,Australia and New Zealand,1,1883331628
AUS,AIREMISSION,CO2,MLN_TONNE,A,1985,220.15,,29,85.46,15758000,Australia and New Zealand,1,1897652510
AUS,AIREMISSION,CO2,TONNE_CAP,A,1985,13.85,,29,85.46,15758000,Australia and New Zealand,1,1897652510
AUS,AIREMISSION,CO2,MLN_TONNE,A,1986,221.52,,30,85.4,16018400,Australia and New Zealand,1,1912523408
AUS,AIREMISSION,CO2,TONNE_CAP,A,1986,13.73,,30,85.4,16018400,Australia and New Zealand,1,1912523408
AUS,AIREMISSION,CO2,MLN_TONNE,A,1987,231.84,,31,85.4,16263900,Australia and New Zealand,1,1927280464
AUS,AIREMISSION,CO2,TONNE_CAP,A,1987,14.14,,31,85.4,16263900,Australia and New Zealand,1,1927280464
AUS,AIREMISSION,CO2,MLN_TONNE,A,1988,240.83,,32,85.4,16532200,Australia and New Zealand,1,1942325630
AUS,AIREMISSION,CO2,TONNE_CAP,A,1988,14.43,,32,85.4,16532200,Australia and New Zealand,1,1942325630
AUS,AIREMISSION,CO2,MLN_TONNE,A,1989,254.31,,33,85.4,16814400,Australia and New Zealand,1,1958372236
AUS,AIREMISSION,CO2,TONNE_CAP,A,1989,15.01,,33,85.4,16814400,Australia and New Zealand,1,1958372236
AUS,AIREMISSION,CO,THND_TONNE,A,1990,5718.951,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,CO,KG_CAP,A,1990,335.125,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,CO2,MLN_TONNE,A,1990,259.73,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,CO2,TONNE_CAP,A,1990,15.13,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,GHG,TONNE_CAP,A,1990,24.602,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,GHG,THND_TONNECO2,A,1990,419843.155,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,NOX,THND_TONNE,A,1990,1609.178,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,NOX,KG_CAP,A,1990,94.296,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,SOX,THND_TONNE,A,1990,1556.136,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,SOX,KG_CAP,A,1990,91.188,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,VOC,THND_TONNE,A,1990,1373.788,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,VOC,KG_CAP,A,1990,80.503,,34,85.4,17065100,Australia and New Zealand,1,11169717764
AUS,AIREMISSION,CO,THND_TONNE,A,1991,5738.548,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,CO,KG_CAP,A,1991,332.014,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,CO2,MLN_TONNE,A,1991,261.07,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,CO2,TONNE_CAP,A,1991,15.04,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,GHG,TONNE_CAP,A,1991,24.354,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,GHG,THND_TONNECO2,A,1991,420927.191,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,NOX,THND_TONNE,A,1991,1585.036,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,NOX,KG_CAP,A,1991,91.705,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,SOX,THND_TONNE,A,1991,1598.807,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,SOX,KG_CAP,A,1991,92.502,,35,85.4,17284000,Australia and New Zealand,1,11264134996
AUS,AIREMISSION,VOC,THND_TONNE,A,1991,1360.977,,35,85.4,17284000,Australia and New Zealand,1,11264134996
